template_id,template_str,count,ops,num_examples,constants,sample_example
3e11b17f6fb8,"LINEAR:add(ARG5,CONST_1)|log(ARG0)|divide(TEMP1,TEMP1)|multiply(TEMP0,TEMP2)",1,,1,,mathqa_train_20769
fddc8707fbf0,"LINEAR:multiply(CONST_2,ARG1)|subtract(ARG3,CONST_1)|multiply(TEMP1,ARG2)|divide(TEMP2,TEMP0)",1,,1,,mathqa_train_20762
3974714c9149,"LINEAR:power(CONST_2,ARG2)|reminder(TEMP0,ARG2)",1,,1,,mathqa_train_20761
b8bda1012be6,"LINEAR:add(CONST_2,CONST_3)|multiply(ARG1,TEMP0)",1,,1,,mathqa_train_6583
21fbdb1f19a5,"LINEAR:multiply(ARG0,ARG4)|subtract(TEMP0,ARG1)|divide(ARG2,TEMP1)|multiply(ARG5,TEMP2)",1,,1,,mathqa_train_20756
e40ec3291e98,"LINEAR:add(ARG0,ARG0)|divide(TEMP0,ARG1)|divide(TEMP1,CONST_3)|multiply(TEMP2,CONST_2)|divide(TEMP3,CONST_0_2778)",1,,1,,mathqa_train_20723
6f7fea282e1e,"LINEAR:add(ARG4,ARG5)|add(ARG6,TEMP0)|subtract(TEMP1,ARG7)|subtract(TEMP2,ARG0)|divide(TEMP3,CONST_2)",1,,1,,mathqa_train_20699
0b4f5f89ff66,"LINEAR:add(ARG0,ARG3)|multiply(ARG1,TEMP0)|divide(TEMP1,ARG0)",1,,1,,mathqa_train_20693
76aaf2cec243,"LINEAR:add(ARG3,ARG4)|multiply(ARG0,ARG1)|add(ARG5,TEMP0)|subtract(TEMP1,TEMP2)",1,,1,,mathqa_train_20692
2fb2102f7ab0,"LINEAR:multiply(ARG0,CONST_60)|divide(TEMP0,ARG1)",1,,1,,mathqa_train_445
9d4a01a0c12a,"LINEAR:divide(ARG2,ARG0)|power(ARG0,CONST_2)|divide(ARG2,TEMP1)|add(TEMP0,TEMP2)|floor(TEMP3)",1,,1,,mathqa_train_443
4a36eeed4e40,"LINEAR:add(CONST_2,CONST_3)|subtract(ARG3,ARG1)|multiply(ARG1,TEMP0)|divide(TEMP2,TEMP1)|multiply(ARG3,TEMP3)",1,,1,,mathqa_train_429
eff3129b8e43,"LINEAR:add(ARG0,ARG1)|add(CONST_3,CONST_4)|subtract(CONST_3,CONST_1)|add(ARG1,TEMP0)|multiply(ARG0,TEMP1)|divide(TEMP3,CONST_3)|subtract(TEMP5,ARG1)|subtract(TEMP5,ARG0)|power(TEMP6,CONST_2)|power(TEMP7,CONST_2)|add(TEMP8,TEMP8)|add(TEMP10,TEMP9)|divide(TEMP11,TEMP2)|sqrt(TEMP12)|divide(TEMP13,TEMP4)",1,,1,,mathqa_train_20886
3ac8e1a0cd51,"LINEAR:subtract(CONST_100,ARG1)|subtract(CONST_100,ARG2)|divide(TEMP0,CONST_100)|divide(TEMP1,CONST_100)|multiply(ARG0,TEMP3)|multiply(TEMP2,TEMP4)",1,,1,,mathqa_train_20880
f5f8cc5e01dc,"LINEAR:add(ARG1,ARG2)|multiply(ARG0,ARG4)|add(ARG5,TEMP1)|add(ARG3,TEMP0)|divide(TEMP2,TEMP3)|multiply(ARG2,TEMP4)",1,,1,,mathqa_train_20871
be95d7197457,"LINEAR:divide(ARG1,CONST_60)|subtract(ARG2,ARG0)|multiply(ARG0,TEMP0)|divide(TEMP2,TEMP1)",1,,1,,mathqa_train_20865
99b97df3702b,"LINEAR:multiply(ARG1,ARG1)|multiply(ARG2,CONST_2)|multiply(ARG3,ARG4)|add(TEMP0,TEMP1)|add(TEMP3,TEMP2)|divide(TEMP4,ARG0)",1,,1,,mathqa_train_20847
e4db5b6cde81,"LINEAR:divide(ARG0,CONST_100)|multiply(ARG1,TEMP0)|multiply(TEMP1,CONST_1)|subtract(ARG1,TEMP1)|divide(TEMP3,CONST_2)|multiply(TEMP4,CONST_2)|add(TEMP5,TEMP2)",1,,1,,mathqa_train_20839
36e8492c5c4f,"LINEAR:multiply(ARG0,ARG1)|multiply(ARG4,TEMP0)",1,,1,,mathqa_train_20830
9e08f0cda499,"LINEAR:multiply(ARG1,CONST_0_2778)|multiply(ARG2,CONST_0_2778)|add(TEMP0,TEMP1)|divide(ARG0,TEMP2)",1,,1,,mathqa_train_20823
e5419ee1fa20,"LINEAR:add(ARG0,ARG3)|multiply(CONST_10,CONST_100)|multiply(CONST_100,CONST_3)|add(TEMP1,TEMP2)|multiply(TEMP0,TEMP0)|add(TEMP3,TEMP4)",1,,1,,mathqa_train_6962
50af1dd69d9c,"LINEAR:divide(CONST_1,CONST_2)|multiply(ARG2,TEMP0)|multiply(ARG1,TEMP1)|multiply(ARG1,TEMP2)",1,,1,,mathqa_train_20818
5862bde490b9,"LINEAR:surface_sphere(ARG0)|surface_sphere(ARG1)|divide(TEMP0,TEMP1)",1,,1,,mathqa_train_20811
8cecfb012759,"LINEAR:subtract(ARG3,ARG3)",1,,1,,mathqa_train_20806
43d8ca369540,"LINEAR:multiply(ARG3,ARG4)|multiply(ARG0,ARG4)|multiply(ARG0,TEMP1)|subtract(TEMP0,ARG4)|add(TEMP2,CONST_1)|multiply(ARG0,TEMP3)|add(ARG1,TEMP5)|divide(TEMP6,TEMP4)|subtract(ARG1,TEMP7)|divide(TEMP8,ARG0)",1,,1,,mathqa_train_20803
83ece698ba6c,"LINEAR:add(ARG0,CONST_2)|multiply(ARG0,ARG1)|multiply(CONST_2,CONST_3)|subtract(TEMP1,TEMP2)|divide(TEMP3,TEMP0)",1,,1,,mathqa_train_21019
5d73daeb6931,"LINEAR:divide(ARG3,ARG5)|divide(ARG0,ARG1)|divide(ARG2,CONST_2_0)|multiply(TEMP1,TEMP2)|multiply(TEMP0,TEMP3)|multiply(ARG6,TEMP4)",1,,1,,mathqa_train_21006
c85f23f56b4c,"LINEAR:multiply(ARG0,ARG1)|multiply(ARG2,TEMP0)|divide(TEMP1,ARG4)|divide(TEMP2,ARG2)|subtract(ARG0,TEMP3)|floor(TEMP4)|multiply(TEMP5,CONST_100)|divide(TEMP6,ARG0)",1,,1,,mathqa_train_20999
06ab1c006188,"LINEAR:add(ARG5,ARG6)|divide(ARG3,ARG2)|divide(ARG9,ARG3)|subtract(ARG1,ARG2)|divide(TEMP1,ARG4)|divide(TEMP4,ARG5)|multiply(TEMP0,TEMP5)|multiply(TEMP6,TEMP3)|multiply(TEMP2,TEMP6)|multiply(ARG4,TEMP7)|multiply(TEMP8,TEMP3)|add(ARG3,TEMP9)|subtract(ARG0,TEMP11)|divide(TEMP12,TEMP10)",1,,1,,mathqa_train_20989
87cf3b8bf9e7,"LINEAR:add(ARG0,ARG1)|add(ARG4,ARG5)|add(ARG2,ARG3)|divide(ARG0,TEMP0)|divide(ARG4,TEMP1)|divide(ARG2,TEMP2)|divide(ARG5,TEMP1)|multiply(TEMP3,TEMP4)|multiply(TEMP5,TEMP6)|add(TEMP7,TEMP8)|multiply(TEMP9,CONST_100)",1,,1,,mathqa_train_6947
c1ee482423b4,"LINEAR:lcm(ARG1,ARG2)|lcm(ARG3,TEMP0)|subtract(TEMP1,ARG0)",1,,1,,mathqa_train_20972
1aefba7cb3d7,"LINEAR:multiply(ARG1,CONST_2)|subtract(ARG2,TEMP0)|divide(TEMP1,ARG0)",1,,1,,mathqa_train_20967
2580cc5dc010,"LINEAR:add(ARG0,CONST_1)|divide(CONST_3,TEMP0)|subtract(CONST_1,TEMP1)|multiply(TEMP2,CONST_100)",1,,1,,mathqa_train_20961
f5288fa56026,"LINEAR:add(CONST_2,CONST_3)|multiply(CONST_3,CONST_4)|multiply(TEMP0,CONST_3)|multiply(TEMP0,CONST_2)|multiply(TEMP0,CONST_100)|multiply(TEMP3,CONST_100)|multiply(TEMP2,TEMP5)|multiply(TEMP1,TEMP5)|add(TEMP6,TEMP4)|add(TEMP7,TEMP4)|subtract(TEMP8,TEMP9)|divide(TEMP10,TEMP9)|divide(TEMP11,ARG2)|multiply(TEMP12,CONST_100)",1,,1,,mathqa_train_20955
835cfdd0f6df,"LINEAR:add(ARG0,ARG1)|multiply(ARG0,ARG3)|subtract(TEMP1,ARG3)|divide(TEMP2,TEMP0)",1,,1,,mathqa_train_20943
a1c56cd4b860,"LINEAR:add(ARG2,CONST_100)|multiply(CONST_3,CONST_3)|subtract(CONST_100,ARG2)|divide(TEMP2,CONST_100)|divide(TEMP0,CONST_100)|multiply(TEMP3,TEMP4)|multiply(ARG8,TEMP5)|log(TEMP6)|multiply(TEMP7,CONST_3)|subtract(TEMP8,TEMP1)",1,,1,,mathqa_train_20935
4e9fc13b4454,"LINEAR:divide(CONST_3_0,CONST_10)",1,,1,,mathqa_train_20932
0843afe17b83,"LINEAR:add(CONST_0_25,CONST_0_25)|divide(CONST_3,ARG2)|multiply(CONST_3,CONST_4)|add(TEMP0,TEMP2)|divide(TEMP1,TEMP3)|multiply(TEMP4,CONST_100)",1,,1,,mathqa_train_20898
e464074d2f2a,"LINEAR:multiply(CONST_2,CONST_2)|multiply(ARG1,TEMP0)|multiply(ARG1,TEMP1)",1,,1,,mathqa_train_20889
bc08fe65ac15,"LINEAR:add(ARG1,CONST_100)|divide(TEMP0,ARG0)",1,,1,,mathqa_train_421
7d0f3622a7d8,"LINEAR:add(ARG1,ARG2)|divide(ARG0,TEMP0)|multiply(ARG1,TEMP1)|multiply(ARG2,TEMP1)|add(ARG3,TEMP3)|divide(TEMP2,TEMP4)",1,,1,,mathqa_train_419
f636e887e643,"LINEAR:divide(ARG1,CONST_10)|subtract(ARG5,ARG3)|divide(TEMP1,CONST_60)|multiply(ARG0,TEMP2)|subtract(TEMP3,TEMP0)",1,,1,,mathqa_train_6933
84c11b569a38,"LINEAR:add(CONST_2,CONST_3)|multiply(CONST_2,CONST_4)|divide(TEMP0,TEMP1)|subtract(CONST_1,TEMP2)|multiply(ARG0,TEMP3)|divide(TEMP4,TEMP2)",1,,1,,mathqa_train_6925
3e7aed7fb139,"LINEAR:lcm(ARG2,ARG3)|lcm(ARG4,TEMP0)|lcm(ARG5,TEMP1)|reminder(ARG1,TEMP2)|subtract(TEMP2,TEMP3)",1,,1,,mathqa_train_21140
3314687903e8,"LINEAR:divide(ARG1,ARG2)|divide(ARG0,CONST_100)|subtract(CONST_1,TEMP1)|multiply(TEMP0,TEMP2)",1,,1,,mathqa_train_21134
f8bc18fdef52,"LINEAR:multiply(ARG0,ARG1)|multiply(ARG2,CONST_2)|subtract(TEMP0,TEMP1)",1,,1,,mathqa_train_21129
5ca531e7f197,"LINEAR:multiply(CONST_1000,CONST_4)|subtract(ARG0,TEMP0)",1,,1,,mathqa_train_21105
b5ebde3c952f,"LINEAR:add(ARG0,CONST_2)|add(CONST_2,CONST_4)|subtract(ARG1,CONST_2)|subtract(TEMP2,TEMP0)|divide(TEMP3,TEMP1)|add(TEMP4,CONST_1)",1,,1,,mathqa_train_21099
288c2a552601,"LINEAR:divide(ARG2,ARG3)|divide(ARG7,ARG3)|divide(CONST_3,ARG3)|multiply(TEMP0,TEMP0)|multiply(TEMP1,TEMP2)|add(TEMP3,TEMP4)",1,,1,,mathqa_train_21090
01431f095302,"LINEAR:divide(ARG0,CONST_3)|divide(TEMP0,CONST_3)|subtract(TEMP1,CONST_2)|volume_cube(TEMP2)",1,,1,,mathqa_train_21087
39c8e0581879,"LINEAR:subtract(CONST_100,ARG0)|subtract(TEMP0,ARG1)|divide(CONST_10,TEMP1)|multiply(TEMP2,CONST_100)",1,,1,,mathqa_train_6922
487812944fa9,"LINEAR:add(ARG0,CONST_1)|multiply(ARG2,CONST_12)|multiply(ARG1,TEMP0)|subtract(TEMP2,TEMP1)|divide(TEMP3,CONST_2)",1,,1,,mathqa_train_21072
7e0fca1aec83,"LINEAR:divide(ARG2,ARG0)|subtract(CONST_1,TEMP0)|multiply(TEMP1,CONST_100)",1,,1,,mathqa_train_21048
0e4d4612fa4e,"LINEAR:reminder(ARG1,CONST_10)|reminder(ARG0,CONST_10)|add(TEMP1,CONST_1)|add(TEMP2,TEMP1)|subtract(TEMP3,TEMP0)|subtract(TEMP0,TEMP4)",1,,1,,mathqa_train_21047
d4bd6e463ce1,"LINEAR:multiply(ARG0,ARG1)|multiply(TEMP0,CONST_4)|divide(CONST_1,TEMP1)",1,,1,,mathqa_train_21043
99a7cd288373,"LINEAR:multiply(ARG1,ARG2)|multiply(ARG4,CONST_3)|multiply(ARG0,ARG2)|multiply(ARG0,CONST_1)|add(ARG3,TEMP0)|add(ARG1,TEMP1)|subtract(TEMP2,TEMP3)|subtract(TEMP4,TEMP5)|divide(TEMP7,TEMP6)",1,,1,,mathqa_train_21038
3ea7953e7220,"LINEAR:divide(ARG0,CONST_100)|divide(CONST_4,TEMP0)|multiply(ARG0,TEMP1)",1,,1,,mathqa_train_21028
9e6752573fad,"LINEAR:add(CONST_100,CONST_100)|divide(ARG0,TEMP0)|multiply(TEMP1,ARG5)",1,,1,,mathqa_train_21231
394e8b5e28c3,"LINEAR:divide(ARG0,ARG1)|inverse(TEMP0)|multiply(TEMP1,CONST_100)|subtract(CONST_100,TEMP2)",1,,1,,mathqa_train_21230
8d77ef73ae24,"LINEAR:add(CONST_2,CONST_3)|multiply(ARG0,CONST_100)|divide(TEMP1,CONST_10)|add(ARG0,TEMP2)|add(TEMP0,TEMP3)",1,,1,,mathqa_train_21228
9c4fadc4a6da,"LINEAR:multiply(ARG0,ARG1)|multiply(ARG2,ARG3)|multiply(ARG4,ARG5)|add(TEMP1,TEMP2)|subtract(TEMP0,TEMP3)",1,,1,,mathqa_train_21209
abbd3395eb6c,"LINEAR:add(ARG4,ARG5)|divide(ARG1,CONST_100)|divide(ARG0,CONST_100)|subtract(CONST_100,ARG12)|divide(TEMP3,CONST_100)|multiply(ARG5,TEMP1)|multiply(ARG4,TEMP2)|subtract(CONST_100,TEMP0)|multiply(TEMP4,TEMP7)|add(TEMP8,TEMP5)|add(TEMP9,TEMP6)",1,,1,,mathqa_train_21207
9eaf1c94587d,"LINEAR:multiply(ARG0,CONST_2)|multiply(ARG1,TEMP0)|divide(TEMP1,ARG2)|add(TEMP2,TEMP0)",1,,1,,mathqa_train_21202
e133b6ed9bd8,"LINEAR:add(ARG0,ARG0)|add(ARG0,TEMP0)|subtract(TEMP1,ARG2)",1,,1,,mathqa_train_21199
a873dc477df4,"LINEAR:divide(CONST_60_0,CONST_10)|multiply(ARG0,TEMP0)|divide(ARG1,TEMP1)",1,,1,,mathqa_train_21184
8213606845d4,"LINEAR:subtract(ARG4,ARG2)|subtract(ARG1,ARG0)|divide(TEMP0,ARG2)|multiply(TEMP2,TEMP1)|add(ARG0,TEMP3)",1,,1,,mathqa_train_21180
ddc9cb6d0232,"LINEAR:add(CONST_10,CONST_2)|multiply(ARG1,CONST_2)|add(TEMP0,CONST_10)|divide(TEMP2,ARG1)|multiply(ARG1,TEMP3)|add(TEMP4,TEMP1)|subtract(TEMP5,ARG0)",1,,1,,mathqa_train_6915
5f7a0f589fb5,"LINEAR:multiply(ARG1,CONST_4)|divide(TEMP0,CONST_2)",1,,1,,mathqa_train_21169
62136ae97630,"LINEAR:subtract(ARG1,CONST_2)|add(TEMP0,CONST_1)",1,,1,,mathqa_train_21164
13f44d16d9c1,"LINEAR:divide(CONST_3,CONST_2)|subtract(TEMP0,CONST_1)|multiply(TEMP1,CONST_100)",1,,1,,mathqa_train_21154
dbbe68e5a566,"LINEAR:divide(ARG3,CONST_2)|multiply(ARG1,CONST_2)|multiply(ARG1,CONST_3)|multiply(ARG1,CONST_4)|add(ARG1,TEMP1)|add(TEMP4,TEMP2)|add(TEMP5,TEMP3)|add(TEMP6,TEMP5)|surface_cylinder(TEMP0,TEMP7)",1,,1,,mathqa_train_6913
a351a05c4f84,"LINEAR:divide(CONST_2,ARG1)|divide(ARG1,ARG2)|subtract(CONST_1,TEMP0)|subtract(CONST_1,TEMP1)|multiply(TEMP2,TEMP3)|subtract(CONST_1,TEMP4)",1,,1,,mathqa_train_403
7c7837c08f99,"LINEAR:factorial(ARG2)|factorial(ARG1)|factorial(ARG0)|multiply(CONST_2,CONST_2)|divide(TEMP0,TEMP1)|divide(TEMP2,TEMP3)|multiply(TEMP4,TEMP5)",1,,1,,mathqa_train_6498
ccddb05e4e90,"LINEAR:multiply(ARG0,ARG1)|power(ARG0,ARG3)|divide(TEMP1,ARG2)|log(TEMP0)|log(TEMP2)|divide(TEMP4,TEMP3)|subtract(ARG3,TEMP5)",1,,1,,mathqa_train_6573
a97e9fd2eb53,"LINEAR:add(CONST_4,CONST_4)|divide(ARG1,ARG0)|subtract(TEMP1,TEMP0)",1,,1,,mathqa_train_6571
0cce6a3ce103,"LINEAR:divide(CONST_1,ARG2)|divide(CONST_1,ARG0)|add(TEMP0,TEMP1)|divide(ARG1,TEMP2)|multiply(TEMP3,CONST_2)",1,,1,,mathqa_train_21150
fda8c8de0b7d,"LINEAR:add(CONST_2,CONST_4)|multiply(ARG4,TEMP0)|multiply(ARG5,TEMP1)",1,,1,,mathqa_train_6562
68a30fb939a7,"LINEAR:negate(CONST_1)|negate(ARG3)|power(TEMP0,ARG0)|divide(TEMP2,ARG0)|power(TEMP3,ARG0)|divide(TEMP4,TEMP1)",1,,1,,mathqa_train_21332
df8fbffeea05,"LINEAR:add(ARG0,CONST_100)|square_area(CONST_100)|square_area(TEMP0)|subtract(TEMP2,TEMP1)|divide(TEMP3,CONST_100)",1,,1,,mathqa_train_21323
cad4562c6498,"LINEAR:divide(ARG0,ARG1)|divide(ARG0,ARG2)|subtract(TEMP0,TEMP1)",1,,1,,mathqa_train_21322
bef5ba6c75b3,"LINEAR:add(ARG4,ARG5)|divide(ARG1,CONST_3)|subtract(TEMP0,ARG3)|subtract(TEMP2,ARG2)|subtract(TEMP3,TEMP1)|subtract(TEMP4,CONST_4)",1,,1,,mathqa_train_21320
da2efc185216,"LINEAR:divide(ARG0,CONST_4)|divide(CONST_1,CONST_2)|divide(TEMP0,TEMP1)",1,,1,,mathqa_train_21319
eac11fba9dd4,"LINEAR:multiply(ARG0,ARG2)|subtract(ARG1,ARG3)|add(ARG1,TEMP0)|divide(TEMP2,TEMP1)",1,,1,,mathqa_train_6555
90209ba874e1,"LINEAR:divide(ARG1,CONST_100)|add(TEMP0,CONST_1)|power(TEMP1,CONST_3)|multiply(ARG0,TEMP2)",1,,1,,mathqa_train_21295
947f675e7f35,"LINEAR:divide(ARG0,CONST_PI)|sqrt(TEMP0)|circumface(TEMP1)|multiply(ARG1,TEMP2)",1,,1,,mathqa_train_21294
fe574206000a,"LINEAR:multiply(ARG0,CONST_2)|subtract(ARG1,TEMP0)|square_edge_by_perimeter(TEMP1)|add(ARG0,TEMP2)|rectangle_area(TEMP3,TEMP2)",1,,1,,mathqa_train_21291
d2ae79aeff11,"LINEAR:multiply(ARG0,CONST_2)|add(ARG1,TEMP0)|add(ARG1,TEMP1)|add(TEMP2,CONST_1)|divide(TEMP3,CONST_3)",1,,1,,mathqa_train_21289
300be1cb1bab,"LINEAR:add(ARG2,ARG3)|add(ARG1,TEMP0)|add(ARG5,TEMP1)|divide(ARG1,TEMP2)|multiply(ARG0,TEMP3)",1,,1,,mathqa_train_6551
76e40f0236a6,"LINEAR:add(ARG0,ARG0)|add(ARG1,ARG3)|add(ARG0,TEMP0)|add(ARG5,TEMP1)|add(ARG0,TEMP2)|add(ARG7,TEMP3)|add(TEMP4,TEMP5)",1,,1,,mathqa_train_21270
2d0eadff56d5,"LINEAR:multiply(ARG0,ARG2)|multiply(ARG1,ARG2)|divide(TEMP0,CONST_100)|divide(TEMP1,CONST_100)|subtract(TEMP2,TEMP3)",1,,1,,mathqa_train_21267
1250867bf33b,"LINEAR:divide(CONST_3,CONST_3)",1,,1,,mathqa_train_21436
16fc25667601,"LINEAR:divide(ARG0,CONST_PI)|divide(TEMP0,ARG1)|sqrt(TEMP1)|multiply(TEMP2,CONST_2)",1,,1,,mathqa_train_6466
c568f949b002,"LINEAR:divide(ARG0,CONST_60)|subtract(CONST_100,ARG2)|divide(TEMP1,CONST_100)|multiply(ARG1,TEMP0)|multiply(TEMP2,TEMP3)|divide(TEMP4,ARG3)|subtract(TEMP5,TEMP0)|multiply(TEMP6,CONST_60)",1,,1,,mathqa_train_21429
92ba2b30a8fc,"LINEAR:power(ARG0,CONST_2)|multiply(TEMP0,CONST_3)",1,,1,,mathqa_train_21406
178739001f99,"LINEAR:add(ARG0,ARG1)|add(ARG1,CONST_2)|add(ARG1,CONST_1)|add(TEMP0,TEMP1)|add(TEMP3,TEMP2)|add(TEMP4,CONST_4)|add(TEMP5,CONST_3)|add(TEMP6,CONST_2)|add(TEMP7,CONST_1)",1,,1,,mathqa_train_21404
563aa2b0bdb9,"LINEAR:divide(ARG0,CONST_100)|add(TEMP0,CONST_1)|subtract(CONST_1,TEMP0)|multiply(TEMP1,TEMP2)|multiply(TEMP3,CONST_100)",1,,1,,mathqa_train_21403
89073ebf2f99,"LINEAR:multiply(ARG0,ARG3)|subtract(ARG0,ARG2)|subtract(TEMP0,ARG1)|divide(TEMP1,TEMP2)",1,,1,,mathqa_train_21400
3d06e57e16f5,"LINEAR:add(ARG0,CONST_1)|add(ARG1,ARG2)|add(ARG3,TEMP1)|multiply(ARG6,TEMP0)|add(ARG4,TEMP2)|add(ARG5,TEMP4)|subtract(TEMP3,TEMP5)",1,,1,,mathqa_train_21391
e35b65ec0d66,"LINEAR:divide(CONST_1,ARG1)|multiply(ARG1,CONST_60)|divide(CONST_1,TEMP1)|add(TEMP2,TEMP0)|divide(CONST_1,TEMP3)",1,,1,,mathqa_train_21386
acf93a37cd9d,"LINEAR:divide(ARG1,ARG2)|multiply(TEMP0,CONST_10)|floor(TEMP1)",1,,1,,mathqa_train_21385
c08a90b2e946,"LINEAR:multiply(ARG0,ARG1)|reminder(TEMP0,ARG0)",1,,1,,mathqa_train_21383
6ba8bb7c1b9b,"LINEAR:multiply(ARG1,CONST_10)|multiply(TEMP0,CONST_3)|divide(TEMP1,ARG2)|multiply(TEMP2,CONST_1000)|divide(TEMP3,CONST_10)|divide(TEMP4,CONST_10)|add(ARG1,TEMP5)|add(ARG1,TEMP6)|subtract(TEMP7,CONST_1000)|subtract(TEMP8,CONST_1000)|subtract(TEMP9,CONST_3600)|subtract(TEMP10,CONST_3600)|subtract(TEMP11,CONST_1000)|subtract(TEMP12,CONST_1000)|subtract(TEMP13,CONST_100)|subtract(TEMP14,CONST_100)",1,,1,,mathqa_train_21378
b25474e7cc7b,"LINEAR:multiply(ARG1,ARG1)|add(ARG1,TEMP0)|multiply(ARG1,TEMP0)|multiply(ARG3,TEMP1)|subtract(TEMP2,TEMP3)",1,,1,,mathqa_train_21364
4085da4cf2d7,"LINEAR:multiply(ARG0,ARG1)|multiply(ARG3,TEMP0)",1,,1,,mathqa_train_21356
758511a2caef,"LINEAR:power(ARG2,CONST_3)",1,,1,,mathqa_train_381
e6d5a8d48f4c,"LINEAR:multiply(ARG2,CONST_2)|multiply(ARG0,CONST_3_0)|subtract(ARG2,TEMP0)|subtract(TEMP1,ARG0)|negate(TEMP2)|add(TEMP4,TEMP3)|multiply(TEMP5,CONST_3)|subtract(TEMP6,TEMP3)|add(TEMP5,TEMP7)",1,,1,,mathqa_train_380
c5b179d1a0b0,"LINEAR:multiply(ARG4,ARG5)|multiply(ARG0,ARG1)|multiply(ARG6,TEMP0)|multiply(ARG2,TEMP1)|divide(TEMP2,TEMP3)|multiply(ARG3,TEMP4)",1,,1,,mathqa_train_6531
edab5b3a337d,"LINEAR:multiply(ARG0,ARG2)|divide(TEMP0,ARG3)|add(TEMP1,TEMP0)|add(ARG1,TEMP2)|divide(TEMP3,ARG4)",1,,1,,mathqa_train_21550
19f3ff3570ae,"LINEAR:factorial(CONST_3)|divide(CONST_1,TEMP0)",1,,1,,mathqa_train_21546
fa9ca1f9dfb2,"LINEAR:add(ARG1,ARG2)|multiply(ARG1,ARG4)|multiply(ARG2,ARG5)|multiply(ARG3,ARG6)|add(TEMP1,TEMP2)|add(ARG3,TEMP0)|add(TEMP4,TEMP3)|divide(TEMP6,TEMP5)",1,,1,,mathqa_train_21523
083410f8de17,"LINEAR:add(CONST_1000,CONST_60)|multiply(CONST_10,CONST_2)|multiply(CONST_10,CONST_1000)|add(TEMP1,CONST_4)|add(TEMP0,TEMP3)|divide(TEMP4,TEMP2)|subtract(CONST_0_25,TEMP5)|add(TEMP6,CONST_3)|multiply(ARG0,TEMP7)|multiply(ARG1,TEMP8)",1,,1,,mathqa_train_21519
c4a269ef6ff4,"LINEAR:divide(ARG1,CONST_100)|multiply(ARG2,CONST_100)|divide(TEMP1,CONST_100)|subtract(CONST_1,TEMP0)|add(TEMP2,CONST_100)|divide(TEMP4,TEMP3)|subtract(TEMP5,CONST_100)",1,,1,,mathqa_train_21514
51457d2fa115,"LINEAR:multiply(ARG0,ARG0)|add(TEMP0,CONST_10)|add(TEMP1,CONST_10)",1,,1,,mathqa_train_21507
4aa8de1024d5,"LINEAR:add(CONST_10,CONST_10)|divide(CONST_1,ARG0)|add(TEMP0,CONST_2)|multiply(ARG1,TEMP1)|multiply(TEMP3,CONST_2)|add(ARG1,TEMP4)|add(TEMP2,TEMP5)",1,,1,,mathqa_train_21506
545db9fe85fd,"LINEAR:multiply(ARG1,ARG5)|multiply(ARG1,ARG6)|add(ARG0,TEMP1)|multiply(ARG7,TEMP0)|divide(TEMP3,TEMP2)",1,,1,,mathqa_train_21503
33f2c10c9e46,"LINEAR:rectangle_area(ARG0,ARG1)|square_area(ARG0)|divide(TEMP0,TEMP1)",1,,1,,mathqa_train_6522
6c8aa159e53f,"LINEAR:divide(ARG0,ARG1)|power(CONST_PI,TEMP0)|sqrt(TEMP1)|multiply(TEMP2,CONST_4)",1,,1,,mathqa_train_21482
82d921394f46,"LINEAR:subtract(ARG0,CONST_1)|divide(TEMP0,CONST_2)|multiply(ARG2,TEMP1)|add(ARG3,TEMP2)",1,,1,,mathqa_train_21474
43ed9a5ed13d,"LINEAR:multiply(ARG1,CONST_1000)|divide(TEMP0,CONST_3600)|divide(ARG0,TEMP1)",1,,1,,mathqa_train_21460
245417cf14cb,"LINEAR:add(ARG1,CONST_100)|divide(TEMP0,CONST_100)|add(TEMP1,CONST_1)|divide(ARG0,TEMP2)|subtract(ARG0,TEMP3)",1,,1,,mathqa_train_21458
4c4d9122492f,"LINEAR:power(ARG0,CONST_3)|subtract(TEMP0,CONST_1)",1,,1,,mathqa_train_6514
48eccf135ba1,"LINEAR:divide(CONST_1,ARG2)|divide(CONST_1,ARG1)|divide(CONST_1,ARG0)|add(TEMP0,TEMP1)|multiply(ARG3,TEMP3)|subtract(CONST_1,TEMP4)|divide(TEMP5,TEMP2)",1,,1,,mathqa_train_368
492e7af5a7ad,"LINEAR:add(ARG3,ARG7)|add(ARG0,ARG4)|divide(TEMP0,TEMP1)",1,,1,,mathqa_train_6912
b84eef80a671,"LINEAR:divide(CONST_1,ARG3)|divide(CONST_1,ARG1)|divide(CONST_1,ARG0)|subtract(TEMP0,TEMP1)|subtract(TEMP3,TEMP2)|divide(TEMP4,TEMP0)|multiply(ARG2,TEMP5)",1,,1,,mathqa_train_21441
bff246c992a3,"LINEAR:divide(ARG1,CONST_2)|divide(ARG0,CONST_2)|volume_cylinder(TEMP0,ARG0)|volume_cylinder(TEMP1,ARG1)|divide(TEMP2,TEMP3)|multiply(TEMP4,CONST_100)",1,,1,,mathqa_train_21638
fc9a16824f43,"LINEAR:multiply(ARG2,CONST_3)|subtract(ARG3,ARG0)|multiply(ARG1,TEMP1)|add(TEMP2,TEMP0)",1,,1,,mathqa_train_7025
